Year	Lat	Lon	Depth	Mag
1978.224201	36.52	-89.54	8	1.7
1978.23516	36.22	-89.36	7.2	1.6
1978.240639	37.57	-89.74	10	2.1
1978.243379	38.51	-89.61	5	2.1
1978.266438	36.56	-89.61	5	1.4
1978.274658	36.55	-89.63	5	1.4
1978.277397	36.56	-89.65	5	1.5
1978.288356	36.64	-89.56	10	1.9
1978.299315	36.57	-89.67	5	1.4
1978.299315	36.53	-89.68	12.9	1.6
1978.299315	35.9	-89.96	10	1.5
1978.307534	36.55	-89.71	5	1.1
1978.315753	36.04	-89.9	5	1.8
1978.332192	36.47	-89.7	5	1.1
1978.332192	36.27	-89.47	4.2	2.6
1978.334932	36.53	-89.56	5	1.5
1978.334932	36.67	-89.76	5	1.6
1978.336073	36.55	-89.57	10	1.6
1978.341553	36.61	-89	10.4	2.8
1978.341553	36.62	-90	5	3
1978.344292	36.04	-89.83	13.7	2.7
1978.347032	36.36	-89.53	10	1.7
1978.347032	35.97	-89.91	8.2	2.8
1978.352511	36.14	-91.12	5	1.8
1978.355251	37.65	-89.86	10	1.7
1978.360731	36.52	-89.57	5	1.5
1978.377169	36.34	-89.49	1.1	1.6
1978.382648	36.54	-89.57	10	1.4
1978.385388	36.34	-89.66	10	1.4
1978.388128	36.3	-89.52	5	1.5
1978.396347	36.52	-89.59	8.5	1.5
1978.399087	37	-90.75	10	1.3
1978.401826	36.1	-89.79	10	1.5
1978.407306	36.11	-89.72	10	1.3
1978.412785	36.58	-89.66	10	1.7
1978.412785	36.27	-89.47	5	1.5
1978.415525	36.19	-89.49	10	1.6
1978.424886	36.35	-89.46	2	1.7
1978.438584	36.49	-89.53	10	1.8
1978.438584	36.56	-89.6	10	1.6
1978.441324	35.96	-89.91	8.2	1.4
1978.449543	36.08	-89.43	10	1.8
1978.452283	36.69	-89.54	5	1.7
1978.465982	36.04	-89.81	12.2	1.8
1978.465982	36.15	-89.43	10	1.8
1978.468721	34.86	-88.6	10	2.4
1978.468721	36.3	-89.49	5	1.6
1978.474201	36.85	-89.09	11.2	1.6
1978.474201	36.61	-89.98	9.8	2.3
1978.47968	36.49	-89.56	10	1.5
1978.48242	36.14	-91.18	3.6	1.7
1978.48516	36.12	-89.79	10	1.2
1978.48516	36.86	-89.09	8.7	2.3
1978.4879	36.29	-89.53	7.7	1.8
1978.4879	36.86	-89.09	5	1.9
1978.4879	36.55	-89.58	7.8	1.3
1978.490639	36.1	-89.45	10	1.9
1978.50274	36.29	-89.42	5	1.4
1978.50274	36.37	-89.52	10	1.5
1978.505479	38.42	-88.46	20	3.7
1978.508219	36.57	-89.62	10	1.9
1978.508219	36.28	-89.48	9.4	1.5
1978.516438	36.57	-89.61	7.3	1.4
1978.521918	36.36	-90.77	10	1.8
1978.521918	36.06	-89.84	10	1.8
1978.521918	36.37	-89.53	10.5	1.4
1978.524658	36.09	-89.76	10.1	1.6
1978.530137	36.52	-89.56	10	1.6
1978.532877	36.57	-89.59	8.6	1.5
1978.543836	35.59	-89.84	10	1.5
1978.546575	35.99	-91.32	15	1.4
1978.552055	38.21	-88.39	5	2.2
1978.554795	36.16	-89.65	9.8	1.5
1978.557534	36.55	-89.67	4.8	1.4
1978.560274	36.54	-89.61	5	1
1978.563014	36.03	-89.83	11	1.8
1978.576712	36.47	-89.58	12.3	1.4
1978.579452	36.55	-89.65	10	1.4
1978.588813	36.56	-89.6	5	1.6
1978.591553	36.53	-89.49	5	1.5
1978.591553	36.54	-89.58	5	2.1
1978.599772	36.46	-89.5	5	1.4
1978.602511	36.24	-89.46	5	1.7
1978.607991	36.65	-89.55	7.2	1.4
1978.610731	36.5	-89.55	5	1.6
1978.610731	36.48	-89.56	5.9	2
1978.610731	36.49	-89.6	1	1.7
1978.61895	37.59	-90.83	10	1.5
1978.629909	35.82	-90.11	10	2.1
1978.640868	35.89	-90.13	5	2.6
1978.640868	35.84	-90.16	10	1.6
1978.640868	35.8	-90.11	11.9	1.2
1978.649087	36.44	-89.55	10	2.1
1978.662785	36.17	-89.78	5	1.6
1978.665525	36.33	-89.8	10	1.2
1978.669406	36.52	-89.61	5	1.2
1978.669406	36.54	-89.6	5	1.5
1978.669406	38.09	-90.33	11.2	1.9
1978.674886	36.53	-89.63	15.6	1.4
1978.677626	36.26	-89.48	4	1.5
1978.683105	36.73	-89.59	5	1.9
1978.694064	36.56	-89.61	10	1.2
1978.699543	36.49	-89.57	5	1.4
1978.702283	36.13	-89.46	10	1.4
1978.707763	36.27	-89.46	4.2	1.5
1978.707763	36.35	-89.47	5	1.6
1978.707763	36.51	-89.52	5	1.3
1978.715982	36.49	-89.49	5	2.1
1978.715982	36.47	-89.48	5	1.4
1978.718721	36.63	-89.55	13.5	1.8
1978.721461	36.54	-89.65	12.6	1.7
1978.721461	36.33	-89.46	5.8	1.5
1978.724201	36.52	-89.8	3	1.4
1978.726941	36.43	-89.6	10.4	1.5
1978.73242	36.51	-89.62	8.1	1.5
1978.7379	37.44	-90.09	13.8	1.9
1978.746119	36.29	-89.46	1.2	1.2
1978.746119	38.53	-88.22	16.8	2.4
1978.748858	35.85	-90.07	5	1.4
1978.751598	36.09	-89.42	3.9	3.5
1978.75274	36.64	-89.75	5	1.6
1978.755479	36.54	-89.59	2	1.4
1978.758219	36.42	-89.51	8.4	1.5
1978.758219	36.35	-89.57	8.5	1.5
1978.760959	36.52	-89.55	5	1.4
1978.763699	36.47	-89.58	8.9	1.4
1978.763699	36.09	-89.76	5	1.4
1978.766438	35.85	-91.17	10	1.6
1978.766438	36.11	-89.44	5	1.7
1978.769178	36.55	-89.66	7.5	2.5
1978.774658	36.43	-89.5	5	1.7
1978.774658	36.42	-89.49	5	1.4
1978.777397	36.1	-89.76	5	2.6
1978.780137	36.56	-89.67	1.7	1.2
1978.785616	36.24	-89.51	2	1.4
1978.791096	35.84	-89.81	10.8	2.7
1978.791096	36.27	-89.48	6.9	1.6
1978.796575	36.45	-89.53	10	1.5
1978.804795	38.57	-90.28	2.2	3.1
1978.804795	36.33	-89.55	5	1.7
1978.807534	35.84	-90.01	5	2.1
1978.810274	36.5	-89.55	5	1.3
1978.810274	38.3	-88.41	15	2.1
1978.813014	33.65	-91.89	2	3.1
1978.813014	36.31	-91.14	9.9	2.7
1978.815753	36.57	-89.61	10.7	1.5
1978.818493	36.16	-89.65	4.7	1.4
1978.818493	36.67	-89.52	11.6	1.2
1978.821233	36.29	-89.51	8.4	1.5
1978.826712	36.33	-89.37	5	1.5
1978.826712	36.33	-89.38	5	1.6
1978.832192	36.41	-91.56	10	1.5
1978.836073	36.53	-89.53	5	1.2
1978.841553	36.56	-89.63	5	1.4
1978.852511	36.32	-91.18	5	1.6
1978.852511	36.38	-89.77	3.9	1
1978.860731	36.27	-89.45	6.2	1.3
1978.860731	36.27	-89.49	5.8	1.4
1978.86347	36.22	-89.43	7.3	1.5
1978.86347	36.56	-89.62	1.8	1.5
1978.86621	36.46	-89.49	2.2	1.8
1978.874429	36.28	-89.46	1.5	1.4
1978.885388	36.43	-89.52	5	1.5
1978.885388	36.13	-91.25	9.5	0.9
1978.893607	36.4	-89.59	7.2	1.6
1978.899087	36.59	-89.83	5	1.4
1978.901826	36.12	-89.86	5	1.1
1978.904566	36.06	-89.77	5	1.2
1978.907306	37.07	-89.1	5	1.5
1978.907306	37.18	-89.44	10	1.1
1978.910046	36.25	-89.51	6.5	1.5
1978.910046	36.28	-89.5	7.7	1.8
1978.915525	36.55	-89.57	5	1
1978.918265	36.53	-89.6	7.2	1.5
1978.918265	36.53	-89.6	10	1.1
1978.918265	36.49	-89.6	5	1.1
1978.919406	36.01	-89.82	4.8	1.3
1978.919406	36.33	-89.53	5	1.3
1978.922146	36.15	-89.4	7.4	1.5
1978.922146	36.6	-89.66	5	1
1978.924886	35.96	-89.9	5	1.6
1978.924886	36.38	-89.47	10	1.4
1978.927626	36.48	-89.56	5	0.9
1978.927626	36.25	-89.47	1.2	1.2
1978.927626	36.6	-89.57	5	1.4
1978.930365	36.09	-89.38	5	1.5
1978.933105	36.55	-89.64	5	1.1
1978.938584	36.08	-91.27	6.1	1.6
1978.938584	37.36	-90.72	10	1.5
1978.946804	36.49	-89.48	6.5	1.9
1978.949543	36.53	-89.57	5	1.3
1978.955023	37.48	-88.09	5	1.6
1978.957763	35.76	-90.23	5	1.8
1978.957763	36.46	-89.43	10	1.4
1978.965982	36.03	-89.83	9.9	1.7
1978.971461	35.76	-90.23	5	1.8
1978.974201	35.97	-89.92	9.8	2.4
1978.976941	35.72	-90.27	5	1.5
1978.98516	36.11	-89.72	10	1.4
1978.98516	36.52	-89.55	5	1.2
1978.9879	36.42	-89.67	1.4	1.3
1978.9879	36.47	-89.57	5	1.5
1978.990639	37.36	-89.48	16.3	1.4
1978.993379	36.26	-89.43	10	1.4
1978.998858	36.47	-89.64	5	1.4
1979.00274	36.52	-89.6	7.5	1.3
1979.00274	36.14	-89.71	10	1.7
1979.013699	38.62	-88.36	25	3.5
1979.013699	36.27	-89.41	14.2	1.6
1979.013699	36.81	-89.06	5	2.5
1979.013699	35.89	-90.14	5	1.6
1979.013699	36.44	-89.55	5	1.1
1979.016438	36.06	-91.24	5	1.6
1979.021918	36.94	-89.14	5	2.3
1979.030137	38.08	-88.81	19.4	2.2
1979.041096	36.28	-89.37	9.1	0.9
1979.043836	36.41	-91.21	10	1.4
1979.043836	36.32	-89.31	1.4	1.4
1979.046575	36.16	-89.37	5	1.9
1979.049315	36.3	-89.47	5	1.8
1979.052055	36.24	-89.55	5	1.7
1979.054795	35.91	-89.99	5	1.8
1979.057534	37.51	-89.63	5	1.9
1979.068493	36.1	-89.74	7.5	1.4
1979.068493	36.26	-89.5	7.7	1.6
1979.076712	36.26	-89.46	4.4	1.4
1979.076712	36.88	-89.34	5	1.6
1979.086073	36.54	-89.73	2	0.3
1979.11347	36.16	-89.4	10	2
1979.11621	36.53	-89.57	5	0.8
1979.11895	36.56	-89.59	6	1.1
1979.124429	36.3	-89.53	5	1.3
1979.132648	36.42	-89.5	9.9	1.5
1979.135388	36.14	-89.7	8.2	1.6
1979.135388	37.37	-89.28	6.2	1.8
1979.135388	36.25	-89.49	5	1.3
1979.138128	36.06	-89.79	9.9	1.8
1979.138128	36.42	-89.61	8.1	1.5
1979.140868	36.55	-89.6	5	1.3
1979.146347	36.56	-89.82	4.8	1.3
1979.154566	36.39	-89.5	5	1.2
1979.160046	36.57	-89.61	5	1.2
1979.168265	36.52	-89.57	2.2	1
1979.169406	36.05	-89.8	9.9	1.5
1979.169406	36.05	-89.8	10.1	1.6
1979.169406	35.77	-90.2	5	1.8
1979.172146	36.26	-89.46	3.4	1.7
1979.172146	36.26	-89.47	3.7	1.3
1979.172146	36.27	-89.47	1.8	2
1979.172146	36.25	-89.45	5	1.5
1979.172146	36.29	-89.46	1.7	1.4
1979.172146	36.27	-89.47	2.8	1.4
1979.172146	36.26	-89.46	1.9	1.4
1979.172146	36.28	-89.47	2	1.7
1979.172146	36.26	-89.45	3	1.9
1979.172146	36.27	-89.46	3.6	2
1979.172146	36.28	-89.47	2.3	1.5
1979.172146	36.29	-89.47	1.6	2
1979.172146	36.26	-89.47	2.6	1.7
1979.174886	36.28	-89.46	3	1.6
1979.174886	36.27	-89.47	4.3	2
1979.174886	36.26	-89.45	2.4	0.9
1979.174886	36.26	-89.45	2.8	0.7
1979.174886	36.26	-89.45	3.1	1
1979.174886	35.87	-89.95	5	2.2
1979.174886	36.27	-89.45	2.6	0.9
1979.174886	36.27	-89.45	1.4	0.5
1979.174886	36.27	-89.47	1.3	1.5
1979.174886	36.27	-89.48	3	1.5
1979.180365	35.84	-90.08	13.8	3
1979.180365	36.39	-89.59	8	1.2
1979.202283	36.45	-89.53	5	1.5
1979.202283	35.78	-90.19	8.7	2.6
1979.210502	36.33	-91.24	9.1	1.5
1979.213242	36.99	-88.95	3.8	2.6
1979.215982	36.16	-89.67	5	1.5
1979.221461	36.2	-89.42	5	1.4
1979.224201	36.55	-89.64	9.6	1.5
1979.22968	36.55	-89.66	5	1.7
1979.240639	35.97	-91.17	5	2.3
1979.240639	35.92	-91.26	10	2.2
1979.240639	35.92	-91.28	10	2.7
1979.240639	35.88	-91.29	10	2.5
1979.240639	35.92	-91.24	9	3.1
1979.240639	35.93	-91.24	10	3.2
1979.240639	35.92	-91.28	10.6	2.4
1979.240639	35.93	-91.26	11.1	2.2
1979.240639	35.93	-91.25	6.9	2.6
1979.243379	35.99	-91.42	16.6	2
1979.269178	35.98	-90.01	29.2	2.2
1979.285616	36.26	-89.45	5	1.4
1979.296575	36.04	-89.82	8.4	1.6
1979.296575	36.54	-89.68	5	1.5
1979.296575	36.54	-89.6	7.7	1.9
1979.310274	36.54	-89.61	5	1.1
1979.310274	36.54	-89.66	8.7	0.4
1979.310274	36.52	-89.63	6.5	0.4
1979.315753	38.45	-90.41	10	1.9
1979.323973	36.48	-89.49	5	1.4
1979.326712	36.32	-89.45	5.8	1.4
1979.329452	36.57	-89.57	0.8	1
1979.334932	36.03	-89.81	8.2	1.7
1979.338813	36.24	-89.49	4.9	1.6
1979.338813	36.43	-89.41	10	1.8
1979.347032	36.59	-89.63	5	1.8
1979.377169	36.6	-89.58	11.1	1.5
1979.390868	37.5	-89.62	2.9	2.1
1979.390868	37.45	-89.6	17.8	1.4
1979.390868	36.48	-89.56	8	1.3
1979.393607	36.22	-89.44	9.6	1.4
1979.399087	36.48	-89.53	5	1.4
1979.407306	36.23	-89.6	10	1.7
1979.412785	36.21	-89.43	1.3	1.4
1979.415525	37.32	-90.91	8.6	2
1979.419406	36.14	-89.44	6.7	1.6
1979.422146	36.59	-89.58	5	1.2
1979.430365	36.49	-89.56	5	1.7
1979.449543	36.29	-89.48	9.2	1.3
1979.452283	36.59	-89.62	5	1.1
1979.452283	36.58	-89.62	1.5	1.4
1979.452283	36.57	-89.61	5	1
1979.452283	36.57	-89.62	5	0.9
1979.455023	36.57	-89.6	5	1.2
1979.455023	36.16	-91.23	5	1.8
1979.465982	36.03	-89.88	10	1.1
1979.468721	36.21	-89.45	6.6	2.1
1979.471461	36.54	-89.65	6.3	2.2
1979.471461	36.54	-89.64	7.8	1.9
1979.471461	36.54	-89.65	3.3	1.7
1979.474201	36.84	-89.43	11.8	2
1979.48242	36.54	-89.61	10	1.1
1979.48516	35.95	-89.91	15.9	2
1979.4879	36.49	-89.56	6.8	1.7
1979.493379	36.58	-89.64	2.1	1
1979.493379	35.82	-90.07	10	1.7
1979.498858	36.16	-89.66	10	1.8
1979.508219	38.61	-90.52	5	2.1
1979.524658	36.44	-89.53	10.7	1.9
1979.527397	36.56	-89.64	10	1.1
1979.530137	36.17	-89.65	11.8	3.9
1979.532877	36.51	-89.53	5	1.3
1979.538356	35.93	-90.03	5	1.4
1979.538356	36.38	-89.57	2	1.1
1979.565753	36.54	-89.58	8	1.7
1979.565753	36.29	-89.5	6.3	1.3
1979.568493	36.5	-89.56	8.6	1.3
1979.568493	36.44	-89.53	5	1.6
1979.568493	36.39	-89.59	10	1.2
1979.568493	35.53	-90.43	10.8	3.2
1979.573973	36.92	-89.07	6.5	2.6
1979.573973	36.3	-89.46	5	1.2
1979.573973	36.4	-89.45	8.4	1.5
1979.576712	36.55	-89.66	9.5	1.9
1979.582192	36.54	-89.62	4.9	1.5
1979.591553	36.91	-89.02	11.7	1.2
1979.594292	36.56	-89.79	5	1.4
1979.602511	37.1	-88.82	11.4	1.1
1979.605251	36.89	-89.29	2.8	3.1
1979.605251	36.89	-89.27	5	2
1979.605251	36.89	-89.29	12.6	1
1979.610731	36.26	-89.48	8	1.6
1979.61347	36.2	-89.6	8.8	1.6
1979.61621	36.11	-89.36	8.4	1.4
1979.61621	36.54	-89.66	5	1.2
1979.61621	36.53	-89.71	5	0.8
1979.61621	36.54	-89.68	2.5	0.8
1979.61895	36.53	-89.66	5	1.1
1979.61895	36.08	-89.77	10.6	2.8
1979.61895	36.36	-89.52	6.9	1.6
1979.61895	36.55	-89.69	1.1	1.1
1979.621689	36.54	-89.67	5	1.2
1979.621689	36.42	-89.63	9.4	1
1979.621689	35.86	-90.07	5	2
1979.627169	36.53	-89.66	5.5	1.2
1979.629909	36.55	-89.67	1.1	1.7
1979.635388	36.55	-89.62	6.7	1.6
1979.635388	36.53	-89.54	0.6	1
1979.640868	36.36	-89.76	5	1.1
1979.643607	36.29	-89.51	5	1.2
1979.657306	36.27	-89.31	7.3	1.5
1979.662785	36.53	-89.59	3.1	1.7
1979.662785	36.71	-89.56	5	1
1979.669406	37.26	-89.48	5	1.9
1979.674886	36.7	-90	12.5	1
1979.683105	36.22	-89.44	0.7	1.1
1979.683105	36.21	-89.62	4	1.3
1979.694064	36.35	-89.51	5.8	1.3
1979.696804	35.93	-90.04	0.8	2
1979.699543	36.32	-89.52	11.2	1.5
1979.702283	36.52	-89.65	11.9	1.7
1979.702283	36.53	-89.64	5.6	1.3
1979.705023	36.15	-89.68	10	1.2
1979.707763	36.15	-89.68	9	1.4
1979.710502	36.34	-89.55	14.1	1.1
1979.713242	36.5	-89.52	0.5	1.4
1979.718721	36.46	-89.58	1.8	1
1979.724201	36.49	-89.57	1.5	1.1
1979.751598	36.44	-89.52	5	1.4
1979.751598	36.58	-89.62	2	1.3
1979.758219	36.37	-89.43	5	1
1979.758219	36.21	-89.47	5	1.2
1979.766438	36.55	-89.67	5	0.8
1979.782877	37.74	-89.95	3.4	2.5
1979.785616	36.22	-89.47	5	1.2
1979.799315	36.78	-91.39	2.2	2.1
1979.799315	36.23	-89.45	5	1.1
1979.802055	36.28	-89.53	7	1.2
1979.802055	36.37	-89.43	9.5	1.1
1979.804795	36.5	-89.53	5	2
1979.804795	36.24	-89.4	7.2	2
1979.813014	36.29	-89.52	5	0.9
1979.826712	36.38	-89.56	5.5	2
1979.826712	36.21	-89.46	5	1.6
1979.829452	36.43	-89.56	7.9	0.9
1979.836073	37.08	-89.06	5	1.6
1979.838813	36.06	-89.77	10	1.8
1979.844292	36.12	-89.74	7.4	1.1
1979.844292	36.51	-89.59	2.1	1.2
1979.847032	36.27	-89.51	4.7	1.4
1979.860731	36.11	-89.42	10	1.5
1979.86347	36.08	-89.76	11.6	1
1979.86347	36.72	-91.3	3.3	2.8
1979.871689	36.56	-89.62	1	0.9
1979.874429	36.52	-89.61	10	1
1979.877169	35.99	-89.89	1.3	1.5
1979.882648	37.43	-89.34	5	2
1979.882648	35.7	-89.67	5	1.6
1979.882648	36.65	-90	13.3	1.5
1979.888128	36.1	-89.77	2.1	1.3
1979.907306	36.08	-89.4	5	1.5
1979.912785	36.89	-90.44	2	1.2
1979.912785	36.72	-89.5	10	1.5
1979.912785	36.19	-89.65	2	1.3
1979.919406	36.53	-89.62	10	1.2
1979.919406	36.54	-89.55	5	1.2
1979.919406	35.77	-90.14	9.9	2.1
1979.922146	36.42	-89.55	3.4	1.5
1979.924886	36.52	-89.52	9.3	2.2
1979.924886	38.21	-89.28	8.8	2.1
1979.930365	36.44	-91.01	7.6	2.9
1979.935845	36.36	-89.55	5	1.3
1979.949543	36.5	-89.51	10	1.5
1979.952283	38.29	-89.74	3.8	2
1979.955023	36.52	-89.55	3.3	1.6
1979.960502	35.63	-90.5	17.8	1.9
1979.971461	36.16	-89.66	5	1.4
1979.97968	35.99	-89.84	5	1.4
1979.98516	36.44	-89.52	2.9	2.1
1979.9879	36.36	-89.53	9.8	2.5
1980.00274	36.28	-89.5	5	1.6
1980.008219	36.22	-89.51	7.4	1.7
1980.010959	36.55	-89.56	1	1.5
1980.019178	36.55	-89.68	3.5	1.6
1980.024658	36.52	-89.56	5	1.5
1980.024658	36.6	-89.58	3.1	1.6
1980.027397	36.07	-89.42	14.1	2.4
1980.035616	35.58	-90.43	12.6	2.1
1980.038356	38.02	-89.02	9.7	1.7
1980.041096	35.74	-90.18	5	1.7
1980.052055	36.13	-89.38	5	1.6
1980.057534	36.28	-89.52	6.1	1.5
1980.063014	36.13	-89.35	10	1.6
1980.071233	35.77	-90.29	2	1.4
1980.073973	36.53	-89.55	5	1.4
1980.073973	36.1	-89.43	4.1	2.2
1980.088813	36.27	-89.5	0.6	1.5
1980.097032	36.71	-89.51	8.2	1.3
1980.102511	35.71	-90.32	14.4	2
1980.105251	36.49	-89.55	8.8	1.3
1980.107991	36.31	-89.5	5	1.3
1980.107991	36.13	-89.68	2.3	1.1
1980.107991	36.31	-89.49	1.3	1.3
1980.110731	37.18	-89.45	5	1.5
1980.11895	36.13	-89.69	5	1.5
1980.135388	36.6	-89.56	2.1	1
1980.135388	36.26	-89.51	4.9	1.2
1980.138128	35.95	-89.94	10	1.6
1980.138128	36.04	-89.8	9.4	1.4
1980.154566	37.8	-88.81	0.6	2.4
1980.157306	36.59	-89.61	5.1	1.8
1980.160046	36.54	-89.61	5.4	2
1980.160046	36.57	-89.62	10	1.4
1980.162785	36.53	-89.62	10	1.5
1980.165525	36.53	-89.51	10	1.5
1980.168265	36.15	-89.67	2.3	1.9
1980.174886	36.22	-89.42	8.9	1.2
1980.180365	36.2	-89.45	5	2.1
1980.183105	36.48	-89.55	2.2	1.6
1980.183105	36.26	-89.41	3.4	1
1980.188584	36.07	-89.78	9.3	1.8
1980.191324	37.71	-88.42	4.5	1.7
1980.215982	36.51	-89.53	5	1.2
1980.240639	36.12	-89.39	5.2	1.3
1980.255479	35.94	-89.97	6.1	1.8
1980.266438	36.28	-89.5	4.5	2.4
1980.269178	36.54	-90.79	5	2
1980.274658	35.88	-90.01	10	1.6
1980.277397	36.5	-89.57	8.2	1.1
1980.285616	37.93	-88.45	18.7	3.3
1980.285616	36.47	-89.59	10	1.4
1980.313014	37.63	-86.69	5.9	3.1
1980.321233	36.53	-89.5	1.6	1.4
1980.329452	37.21	-89.06	5	2.8
1980.341553	37.12	-88.88	5	2
1980.341553	36.47	-89.53	1.1	1.4
1980.355251	36.72	-89.55	5	2.1
1980.385388	36.55	-89.68	10.6	1.6
1980.390868	36.54	-89.57	5	1.2
1980.410046	36.12	-89.73	10	1.8
1980.430365	36.43	-89.55	8.7	1.4
1980.433105	36.55	-89.62	10	1.2
1980.441324	36.6	-89.88	0.9	1.3
1980.444064	36.2	-89.45	5.2	1.4
1980.449543	35.82	-90.15	5	1.6
1980.457763	36.56	-89.57	5	1.2
1980.476941	35.94	-89.93	1	1.5
1980.47968	36.23	-89.65	4.1	2.1
1980.4879	36.46	-89.53	10	1.6
1980.490639	36.25	-89.46	5.6	1.9
1980.498858	36.55	-89.69	15	1.3
1980.50274	36.11	-89.84	10	1.4
1980.513699	36.23	-89.49	5	1.6
1980.521918	36.56	-89.57	0.4	1.5
1980.524658	36.06	-89.8	6.2	2
1980.546575	36.56	-89.67	5.1	1.8
1980.546575	36.25	-89.44	7.9	1.6
1980.568493	36.17	-89.41	5	1.6
1980.576712	38.19	-90.38	0.4	2.2
1980.582192	36.55	-89.66	5.4	1.7
1980.582192	36.97	-90.38	12.6	2
1980.582192	36.61	-89.92	18.3	1.5
1980.588813	36.84	-89.45	6.6	1.4
1980.588813	36.3	-89.51	10.1	1.4
1980.597032	36.6	-89.58	10.3	3.6
1980.599772	36.52	-89.41	9.1	1.2
1980.605251	36.5	-89.53	1.5	1.1
1980.607991	36.67	-89.58	5	1.2
1980.610731	36.05	-89.82	8.6	1.8
1980.627169	36.39	-89.58	6.1	1.8
1980.629909	36.71	-89.51	0.8	1.9
1980.632648	36.53	-89.59	1.9	1.2
1980.635388	36.61	-89.59	5	0.7
1980.635388	36.6	-89.58	7.5	0.8
1980.635388	36.55	-89.61	5	1.1
1980.640868	36.26	-89.5	5	1.3
1980.643607	36.24	-89.5	9.2	1.4
1980.657306	38.19	-83.95	10	5
1980.665525	36.06	-89.8	7.1	1.7
1980.677626	36.11	-89.75	10	1.5
1980.683105	36.53	-89.6	1.1	0.9
1980.685845	36.12	-89.75	10	1.6
1980.688584	36.53	-89.59	5	1.1
1980.691324	36.21	-89.45	5	2.1
1980.699543	36.23	-89.55	5	1.6
1980.699543	36.46	-89.62	10.5	2
1980.721461	37.84	-90.36	8.5	2
1980.724201	38.03	-90.48	10	2.1
1980.724201	38.02	-90.52	11.9	1.4
1980.724201	38.04	-90.48	10	1.6
1980.724201	36.24	-89.47	1.6	1.7
1980.73242	36.13	-91.52	5	1.5
1980.73516	35.99	-89.86	5	1.2
1980.73516	35.74	-90.23	5	1.6
1980.743379	36.3	-89.48	7.3	1.6
1980.743379	36.31	-89.48	8.4	1.2
1980.743379	36.29	-89.48	10	1.3
1980.743379	36.47	-89.56	5.1	1
1980.751598	36.49	-89.58	7.7	1.1
1980.755479	36.6	-89.58	7.5	1.5
1980.760959	36.42	-89.73	5	0.5
1980.763699	37.22	-90.67	5	1.6
1980.777397	36.3	-89.48	9.1	1.5
1980.777397	35.74	-90.12	2.9	1.7
1980.780137	36.89	-90.41	7.5	2.6
1980.785616	36.4	-89.54	8.4	1.3
1980.791096	35.91	-91.33	9.9	2.1
1980.791096	36.04	-89.83	11.9	1.7
1980.793836	36.53	-89.63	8.8	1
1980.796575	36.55	-89.74	10	1.2
1980.799315	36.49	-89.54	5	1.3
1980.799315	36.09	-89.8	5	1.5
1980.802055	36.51	-89.61	9.1	1.4
1980.802055	36.4	-89.55	10	1.8
1980.802055	36.39	-89.56	8.2	1.7
1980.804795	37.07	-90.63	6	2.5
1980.804795	36.24	-89.58	10	1.3
1980.813014	36.52	-89.51	5	1.2
1980.815753	35.6	-90.4	3.8	1.9
1980.829452	36.51	-89.6	1	0.9
1980.832192	36.56	-89.6	5	1.2
1980.832192	36.56	-89.6	5	0.9
1980.832192	36.57	-89.57	15.2	1.1
1980.841553	36.47	-89.58	6.4	1.2
1980.841553	36.18	-91.08	2.6	2.1
1980.849772	36.03	-89.83	9.8	1.8
1980.849772	36.65	-89.53	7.2	1.6
1980.852511	36.63	-89.61	6.1	1.1
1980.855251	36	-88.78	10.5	1.8
1980.855251	36.5	-89.55	5.7	1.6
1980.86621	36.01	-89.83	10	1.5
1980.86621	34.26	-89.13	5	2.6
1980.871689	36.56	-89.61	5	1
1980.871689	36.35	-89.54	1.6	1.1
1980.874429	35.34	-90.83	5	2.1
1980.879909	36.5	-89.49	5	1.6
1980.882648	36.26	-89.46	5	1.2
1980.882648	36.51	-89.58	5	0.8
1980.885388	36.54	-89.61	5.2	1.2
1980.885388	36.54	-89.61	7.8	1.4
1980.888128	35.88	-89.99	10	1.7
1980.890868	36.46	-89.54	10	1.1
1980.890868	36.49	-89.55	5	0.7
1980.899087	36.73	-89.49	14.2	1.4
1980.904566	36.43	-89.53	5.4	1.2
1980.907306	35.52	-90.44	10.9	2.1
1980.912785	36.68	-89.51	7.1	1.4
1980.915525	36.5	-89.56	7.2	1.3
1980.918265	36.52	-89.59	9.1	2.6
1980.918265	36.52	-89.57	7.3	1.5
1980.919406	36.24	-89.82	12.7	1.8
1980.924886	36.47	-89.58	6.7	0.6
1980.924886	36.64	-89.54	10.1	1.2
1980.927626	36.48	-89.52	5	1.1
1980.933105	36.49	-89.54	1.9	1
1980.933105	36.11	-89.46	10	1.2
1980.933105	36.5	-89.55	6.2	1
1980.938584	36.55	-89.63	5	1.3
1980.941324	36.53	-89.65	4.4	0.7
1980.946804	35.88	-90.08	5	1.9
1980.946804	36.59	-89.83	5	1.7
1980.946804	36.44	-89.54	5	1.3
1980.952283	36.78	-89.47	5	1.5
1980.960502	36.47	-89.54	6.7	1
1980.971461	36.22	-89.46	5	1.6
1980.97968	36.57	-89.63	5	1
1980.97968	36.22	-89.43	5.4	1.4
1980.97968	36.2	-89.37	2.7	1.1
1980.97968	36.73	-89.49	5	1.2
1980.98242	36.18	-89.62	12.9	1.6
1980.98242	36.32	-89.52	7.4	1.2
1980.98242	36.51	-89.57	5.2	1.3
